n,inv_norm,runs_norm,rem_norm,osc_norm,dis_norm,ham_norm
0.272727,0.499394,0.2,0.5,0.672,0.99
0.313131,0.491919,0.19,0.510204,0.6508,1
0.292929,0.560202,0.16,0.571429,0.7396,0.99
0.323232,0.450101,0.18,0.581633,0.646,1
0.313131,0.370909,0.22,0.489796,0.5056,0.97
0.282828,0.480808,0.18,0.510204,0.6716,0.98
0.282828,0.493737,0.19,0.571429,0.6692,0.98
0.333333,0.446061,0.22,0.581633,0.5948,0.99
0.30303,0.440404,0.26,0.561224,0.6128,1
0.313131,0.604646,0.15,0.540816,0.7752,1
0.323232,0.533131,0.17,0.571429,0.6772,0.98
0.313131,0.450909,0.2,0.540816,0.6056,0.98
0.30303,0.517172,0.18,0.55102,0.6796,0.98
0.282828,0.561818,0.19,0.489796,0.762,1
0.323232,0.509293,0.18,0.530612,0.706,0.99
0.313131,0.44202,0.21,0.591837,0.6352,0.99
0.353535,0.510505,0.17,0.561224,0.6784,1
0.363636,0.489091,0.2,0.571429,0.6732,0.99
0.30303,0.502828,0.17,0.55102,0.6832,1
0.292929,0.505051,0.18,0.55102,0.6872,1
0.242424,0.555354,0.23,0.44898,0.7476,0.99
0.282828,0.392121,0.24,0.5,0.52,1
0.313131,0.479798,0.18,0.571429,0.648,0.99
0.292929,0.387677,0.26,0.591837,0.5252,0.99
0.282828,0.471717,0.19,0.561224,0.6404,1
0.343434,0.449091,0.2,0.571429,0.6024,0.99
0.252525,0.511919,0.17,0.489796,0.6852,0.99
0.313131,0.456768,0.2,0.571429,0.6272,1
0.323232,0.475354,0.18,0.571429,0.628,0.98
0.282828,0.468687,0.22,0.489796,0.6356,0.99
0.30303,0.49798,0.22,0.489796,0.684,1
0.353535,0.484444,0.19,0.561224,0.6612,1
0.30303,0.426667,0.23,0.571429,0.5824,0.98
0.333333,0.56202,0.17,0.540816,0.7388,1
0.262626,0.420404,0.22,0.489796,0.5716,0.96
0.262626,0.528687,0.17,0.489796,0.7408,1
0.272727,0.449293,0.18,0.479592,0.6016,0.98
0.292929,0.506465,0.2,0.581633,0.6924,0.99
0.292929,0.561212,0.2,0.5,0.7548,0.99
0.282828,0.411515,0.2,0.520408,0.5596,0.98
0.272727,0.440404,0.19,0.530612,0.5992,0.99
0.282828,0.407879,0.2,0.479592,0.5548,0.98
0.323232,0.571111,0.17,0.581633,0.7516,0.98
0.292929,0.505859,0.2,0.510204,0.7024,1
0.292929,0.533535,0.26,0.510204,0.7464,1
0.282828,0.47697,0.19,0.510204,0.646,0.99
0.323232,0.547475,0.18,0.561224,0.732,1
0.272727,0.441414,0.19,0.459184,0.6024,1
0.333333,0.489091,0.22,0.489796,0.6372,1
0.313131,0.556566,0.2,0.540816,0.7368,0.99
0.333333,0.619596,0.15,0.653061,0.7872,1
0.333333,0.608889,0.14,0.571429,0.812,1
0.343434,0.556364,0.19,0.571429,0.7432,0.99
0.242424,0.439394,0.23,0.438776,0.6068,1
0.282828,0.477778,0.21,0.489796,0.646,1
0.292929,0.521212,0.19,0.510204,0.692,1
0.292929,0.442222,0.21,0.540816,0.5884,0.96
0.30303,0.554343,0.17,0.581633,0.7576,0.98
0.282828,0.505051,0.2,0.571429,0.6788,0.99
0.282828,0.478182,0.2,0.5,0.6576,0.99
0.282828,0.530909,0.25,0.510204,0.664,0.97
0.313131,0.515556,0.18,0.561224,0.7052,0.99
0.232323,0.489495,0.23,0.397959,0.6316,0.99
0.252525,0.512727,0.18,0.469388,0.7136,1
0.30303,0.433737,0.2,0.530612,0.5864,0.99
0.313131,0.45798,0.2,0.55102,0.6212,0.98
0.262626,0.547475,0.2,0.459184,0.7312,0.99
0.313131,0.544646,0.19,0.55102,0.7036,1
0.333333,0.470101,0.25,0.510204,0.6168,0.97
0.262626,0.468081,0.21,0.489796,0.6456,0.99
0.363636,0.495152,0.19,0.622449,0.676,0.99
0.30303,0.541818,0.21,0.55102,0.7072,0.97
0.262626,0.461818,0.22,0.428571,0.6304,1
0.262626,0.498788,0.18,0.489796,0.6712,1
0.353535,0.500202,0.17,0.632653,0.7,0.99
0.333333,0.482828,0.18,0.571429,0.65,0.99
0.30303,0.505051,0.21,0.55102,0.6804,1
0.282828,0.468485,0.21,0.530612,0.6144,0.99
0.323232,0.535758,0.18,0.591837,0.7464,1
0.282828,0.523838,0.23,0.510204,0.69,0.98
0.343434,0.477576,0.18,0.510204,0.6492,1
0.313131,0.522222,0.19,0.540816,0.6988,0.98
0.30303,0.509899,0.17,0.530612,0.6844,0.98
0.292929,0.529899,0.19,0.44898,0.6788,1
0.30303,0.49899,0.17,0.5,0.6768,0.99
0.282828,0.464444,0.22,0.5,0.64,1
0.282828,0.497576,0.2,0.530612,0.652,1
0.323232,0.575354,0.16,0.571429,0.7464,0.99
0.252525,0.456566,0.2,0.489796,0.606,0.99
0.282828,0.486869,0.21,0.530612,0.6944,0.99
0.282828,0.555556,0.15,0.510204,0.746,0.99
0.363636,0.507677,0.19,0.581633,0.6328,0.98
0.30303,0.484242,0.2,0.479592,0.6512,0.99
0.282828,0.545859,0.17,0.530612,0.7288,0.99
0.292929,0.490101,0.18,0.489796,0.6532,0.99
0.323232,0.522424,0.21,0.55102,0.7192,1
0.282828,0.602424,0.15,0.5,0.7948,1
0.323232,0.473737,0.2,0.520408,0.6152,0.98
0.30303,0.575152,0.17,0.540816,0.7524,0.99
0.282828,0.487677,0.21,0.510204,0.6584,0.98
0.292929,0.521818,0.18,0.55102,0.7228,0.99
0.292929,0.60202,0.2,0.510204,0.764,0.99
0.333333,0.447273,0.2,0.55102,0.5936,0.99
0.323232,0.475354,0.2,0.561224,0.66,0.98
0.272727,0.48101,0.23,0.510204,0.6308,1
0.222222,0.399798,0.24,0.438776,0.5472,0.98
0.282828,0.549091,0.19,0.530612,0.7432,1
0.30303,0.474141,0.22,0.520408,0.6516,0.95
0.313131,0.491313,0.2,0.591837,0.622,0.99
0.30303,0.493333,0.21,0.540816,0.6396,0.98
0.333333,0.380202,0.21,0.591837,0.5136,0.99
