n,inv_norm,runs_norm,rem_norm,osc_norm,dis_norm,ham_norm
0.555556,0.505253,0.18,0.673469,0.664,0.98
0.494949,0.464646,0.17,0.663265,0.636,0.99
0.505051,0.482626,0.15,0.571429,0.642,0.99
0.474747,0.517172,0.18,0.683673,0.6704,1
0.525253,0.458182,0.18,0.683673,0.5968,0.97
0.535354,0.456364,0.19,0.673469,0.6156,0.99
0.515152,0.516364,0.19,0.704082,0.6816,0.99
0.525253,0.464646,0.2,0.612245,0.5992,1
0.535354,0.53798,0.15,0.663265,0.7172,1
0.515152,0.527071,0.15,0.663265,0.6956,1
0.494949,0.472121,0.17,0.704082,0.6492,0.99
0.515152,0.549293,0.18,0.602041,0.738,0.99
0.464646,0.467273,0.19,0.632653,0.6072,0.99
0.494949,0.534545,0.19,0.693878,0.6952,1
0.484848,0.572323,0.16,0.673469,0.76,0.99
0.484848,0.427475,0.19,0.673469,0.612,0.99
0.454545,0.462828,0.18,0.714286,0.628,0.98
0.464646,0.544646,0.14,0.704082,0.7056,0.98
0.505051,0.466061,0.17,0.581633,0.6176,0.99
0.505051,0.453535,0.16,0.714286,0.6124,1
0.494949,0.497576,0.18,0.622449,0.6796,1
0.515152,0.490707,0.18,0.653061,0.6692,1
0.545455,0.539798,0.18,0.561224,0.7228,1
0.505051,0.429091,0.19,0.622449,0.584,0.99
0.494949,0.462626,0.17,0.714286,0.6256,0.97
0.494949,0.528485,0.14,0.642857,0.6972,0.99
0.515152,0.491717,0.17,0.663265,0.658,0.98
0.545455,0.549899,0.18,0.622449,0.7092,0.99
0.494949,0.548283,0.15,0.653061,0.7284,0.98
0.484848,0.508687,0.17,0.663265,0.6984,1
0.494949,0.522828,0.16,0.72449,0.6816,1
0.505051,0.527071,0.17,0.612245,0.7068,0.98
0.535354,0.538788,0.17,0.744898,0.6856,0.99
0.454545,0.48101,0.18,0.622449,0.6408,0.98
0.484848,0.497576,0.14,0.632653,0.7044,0.99
0.505051,0.53697,0.13,0.632653,0.7464,1
0.494949,0.467677,0.16,0.622449,0.6168,1
0.515152,0.487879,0.15,0.663265,0.664,0.99
0.515152,0.532323,0.15,0.693878,0.6896,1
0.494949,0.503636,0.17,0.72449,0.6756,1
0.505051,0.503232,0.15,0.653061,0.6492,0.98
0.505051,0.470101,0.17,0.663265,0.6532,0.98
0.474747,0.521212,0.17,0.673469,0.7224,1
0.484848,0.446263,0.19,0.673469,0.5904,0.99
0.464646,0.393131,0.21,0.622449,0.5312,0.98
0.494949,0.546263,0.13,0.704082,0.7092,0.98
0.515152,0.491919,0.16,0.693878,0.6576,0.99
0.515152,0.424646,0.15,0.663265,0.5844,1
0.515152,0.496566,0.18,0.653061,0.646,0.98
0.515152,0.509495,0.15,0.755102,0.6744,1
0.515152,0.454343,0.21,0.683673,0.622,0.99
0.505051,0.497778,0.14,0.755102,0.6848,1
0.505051,0.524848,0.17,0.653061,0.7052,0.98
0.474747,0.466667,0.18,0.683673,0.6204,0.98
0.454545,0.452929,0.21,0.632653,0.6272,0.99
0.525253,0.47798,0.17,0.642857,0.616,0.98
0.515152,0.485051,0.17,0.683673,0.644,1
0.474747,0.450909,0.17,0.693878,0.588,0.98
0.484848,0.479798,0.17,0.632653,0.6364,1
0.484848,0.549091,0.16,0.602041,0.7324,0.99
0.505051,0.512525,0.15,0.683673,0.6852,0.99
0.494949,0.539192,0.15,0.714286,0.728,0.99
0.515152,0.425253,0.17,0.602041,0.588,0.98
0.505051,0.427879,0.19,0.622449,0.564,0.97
0.474747,0.544242,0.13,0.693878,0.7284,0.99
0.464646,0.504848,0.19,0.744898,0.6632,1
0.545455,0.533333,0.14,0.632653,0.7172,0.99
0.505051,0.493131,0.19,0.653061,0.6816,1
0.585859,0.537374,0.14,0.622449,0.7068,0.99
0.505051,0.471717,0.15,0.632653,0.652,1
0.474747,0.493131,0.15,0.591837,0.6704,0.99
0.535354,0.437778,0.17,0.653061,0.5964,0.99
0.494949,0.469697,0.19,0.663265,0.6264,0.99
0.515152,0.509697,0.14,0.632653,0.706,1
0.505051,0.510303,0.17,0.642857,0.6908,0.99
0.535354,0.488283,0.15,0.683673,0.6424,0.98
0.494949,0.468485,0.18,0.642857,0.6528,1
