4300,5043,9756,8812,8981,9104,9416,9537,5242,5886,4746,4959,5393,5626,5046,5690,6368,6745,6998,8455,9190,9305,9948,4839,5606,6457,7039,7227,7813,8924,5415,6307,6624,7737,8630,4740,6956,5834,6835,7338,3517,3700,1441,3649,5776,8656,3934,5767,7111,8626,3792,5746,6202,8772,4858,5694,7147,7725,3005,4534,9756,7849,8063,5104,5612,7574,6964,7336,8000,8773,3541,3877,4900,5037,6245,9435,4332,4934,5830,6496,4120,928,1294,1748,2023,3198,7068,1263,2905,4239,8405,6026,6566,6655,7220,8737,4910,5861,6425,6469
7650,7733,8283,8530,1941,2425,6423,5914,6234,6299,8654,8896,9439,2683,9058,3626,4836,5579,9999,1729,9379,9395,7633,7860,9317,6356,6920,7390,8220,9731,5517,7651,9121,8365,9594,2914,4039,4358,6115,7756,6362,6870,7344,8380,9581,165,1215,1302,2495,3452,5639,5720,8818,300,411,5121,6531,1080,4182,9447,9225,9442,9695,9861,6858,6930,7282,7794,8197,8359,4346,4722,5663,6330,7401,8149,9068,4985,6006,7741,3279,3868,8820,3275,4064,6070,9474,9089,9432,9729,6305,6940,7128,7914,8620,8730,1854,2036,4230,6473
5552,6082,6265,6562,7772,8946,1642,3198,4198,6321,2634,6248,8394,5582,6686,6890,9871,1402,160,2684,8774,6931,7627,8279,177,845,5064,6378,3112,3794,1752,3797,6879,9306,1900,2690,3876,4824,8116,6639,8838,3195,8105,6516,6821,7292,7786,8871,9820,8837,9127,4656,6090,8869,940,2376,4279,6122,6831,9118,7837,7882,4292,4867,7291,8434,8235,8300,8580,1659,3086,3348,3813,7010,2759,3379,4469,5074,5392,8091,9542,1645,1926,2748,9805,2585,5541,7740,5001,5315,4592,9738,1862,2281,2826,2644,3221,2591,3275,5451
2963,8181,2350,3903,6297,7129,6018,6826,7290,8623,990,2077,3677,5744,9583,6220,6710,7656,8268,8793,9292,94,3170,5072,9296,650,5943,1534,2642,3232,4500,6823,6579,7154,7186,7395,7346,7689,8628,1450,8669,9548,1915,2779,2783,3179,1869,2475,3147,3410,7450,8317,9324,7812,8685,9145,8590,8649,8831,9357,8274,8679,8806,9964,3570,6179,6508,3150,3344,5883,7411,1138,656,2175,9477,1874,4540,3705,5569,6000,2488,4704,6964,8742,5918,6229,6300,7151,8507,8628,8197,8500,4270,4521,6163,7977,2608,4515,7102,1133
8203,9527,7296,7521,8087,8105,9717,9656,9752,9871,1897,3986,9253,8473,8967,9402,9929,8569,8903,2246,8199,8259,7800,7854,8178,8632,9941,1512,2799,4452,644,1565,2637,4519,8969,1648,5241,5372,4185,5247,7946,2228,2351,4008,5499,7134,7792,3803,3826,6249,5888,6062,6843,8257,9195,8152,8396,8758,9177,6131,4230,4306,4834,4904,5668,6716,3117,4647,6184,7852,2538,4904,8490,5084,5930,6772,7680,8747,9065,203,2044,592,670,931,2364,3247,7844,316,6875,784,6521,6687,7247,5351,5477,6155,1060,4312,5164,2916
5126,4524,5597,8310,3496,4004,4024,5135,5872,9504,3657,4425,7058,8732,3925,6003,8559,1610,3042,3732,2327,3090,4520,5607,7282,7552,2487,2846,4027,5449,7166,7773,7810,9676,1018,1210,2325,5101,2443,3531,5155,6895,861,1755,2673,2907,3120,4314,4483,6286,9260,9390,9594,9676,1625,4467,7100,1283,2388,5512,8103,8781,9938,7692,7882,8134,8249,9012,9340,2773,9762,1542,2036,4470,9225,6806,7195,9127,764,1512,8144,3053,3272,9134,4716,5193,6940,7304,697,3980,5024,5484,6386,6978,9301,3769,6702,7644,4997,7130
8561,8892,9265,9622,7555,7615,8372,8556,9119,4857,9485,1488,3503,6188,7751,2737,4047,6911,9448,3063,721,8675,3583,6465,9629,5938,6534,7125,7896,5233,1908,1916,2887,1401,3101,4399,6387,8610,5011,5788,7848,8649,8975,7147,7203,8792,5851,6182,7416,7819,9858,8480,8609,9183,9729,5595,5597,6991,3981,5277,9554,9620,2310,3146,4128,4888,5460,5869,3132,3191,2533,4480,6093,4313,5551,7311,8815,3204,3239,5497,3793,4202,5233,9032,2745,161,2032,7936,984,2182,5124,7038,9148,7302,9970,9793,9825,9846,9878,9912
5321,6845,7906,9886,4155,4696,5316,7430,9155,8449,7400,9815,8693,8718,8989,9008,4223,512,827,2010,912,3922,4240,8059,3593,3784,4299,4668,4795,5062,7964,8456,8946,9688,2986,3179,3204,4800,4969,3029,8423,3732,4533,9420,5198,6457,9131,324,4889,2935,9557,4404,5249,5846,6248,6569,6772,9083,8123,8365,9525,6077,6745,7775,8644,9352,3554,4088,7176,3403,5167,6561,7206,8399,3322,4842,6904,7724,76,2052,8692,8716,8877,9075,9233,9466,9716,438,1502,2328,8130,5102,5498,6062,6725,8508,5125,6193,6886,7208
4494,7571,2139,4660,7108,9335,458,2958,683,2335,9498,3718,4649,7965,5781,6400,6564,6934,8135,8635,543,3657,2188,2349,4001,3390,5019,5985,6531,9439,7409,7808,7267,7688,8203,8241,9012,9461,7430,8282,8733,8799,8933,9001,9526,2506,4029,7250,6025,6096,5895,6717,4052,3951,5064,5401,5626,6676,9057,8429,3048,3889,4181,4395,6315,6961,1863,3344,3764,6266,7971,8043,8863,4414,4566,6804,8024,7016,7663,5709,3828,4776,5158,6976,7982,1477,2688,4363,5013,6721,7069,4577,5099,5613,6575,6928,7717,69,356,2120
1480,2301,5655,7507,6828,7143,8174,8891,3522,4536,8272,7635,8193,8559,9061,3055,3303,3422,3617,4388,3781,4656,6166,6935,7067,201,1716,4545,488,808,9487,8396,8449,8634,8760,8844,8955,9571,3871,4598,4040,5584,7641,6991,7134,7549,8212,8731,9190,2040,1988,3660,8531,6631,6854,7692,9343,7704,7709,8054,5729,9248,1596,2582,4884,5774,8539,1241,1833,3905,3364,4466,5777,6033,1568,3205,6580,9111,2498,4828,9391,2463,2820,4185,4421,6565,6695,4368,4952,5791,8745,9354,9686,7287,8145,9863,6772,7024,8282,8500
