n,inv_norm,runs_norm,rem_norm,osc_norm,dis_norm,ham_norm
0.262626,0.491111,0.23,0.44898,0.6868,1
0.272727,0.446667,0.2,0.489796,0.5996,0.99
0.262626,0.315152,0.25,0.489796,0.436,1
0.30303,0.510303,0.19,0.561224,0.7148,1
0.232323,0.466061,0.23,0.438776,0.644,0.99
0.30303,0.442424,0.23,0.55102,0.6104,0.99
0.292929,0.460202,0.19,0.5,0.6096,0.99
0.272727,0.428889,0.2,0.540816,0.6248,1
0.292929,0.425859,0.19,0.510204,0.6132,0.99
0.252525,0.393131,0.25,0.428571,0.5316,0.99
0.252525,0.497576,0.19,0.44898,0.6904,0.98
0.252525,0.496162,0.21,0.489796,0.6868,0.99
0.272727,0.520808,0.24,0.489796,0.6648,0.99
0.30303,0.413737,0.18,0.581633,0.5732,0.99
0.272727,0.59899,0.2,0.5,0.82,0.99
0.282828,0.462626,0.24,0.510204,0.6488,1
0.30303,0.509697,0.17,0.581633,0.692,1
0.242424,0.474141,0.21,0.438776,0.666,1
0.30303,0.507879,0.18,0.510204,0.7008,0.99
0.272727,0.57899,0.2,0.489796,0.742,0.98
0.272727,0.508283,0.19,0.44898,0.7076,1
0.252525,0.398788,0.27,0.469388,0.5372,0.99
0.292929,0.425253,0.21,0.540816,0.5716,0.98
0.262626,0.522828,0.21,0.438776,0.7284,0.99
0.252525,0.509091,0.23,0.5,0.7292,0.99
0.262626,0.454949,0.21,0.44898,0.6208,0.99
0.282828,0.505455,0.19,0.479592,0.6832,0.97
0.292929,0.518586,0.18,0.510204,0.6916,0.99
0.292929,0.566465,0.17,0.55102,0.7608,0.98
0.252525,0.492121,0.24,0.438776,0.6732,0.99
0.292929,0.449495,0.22,0.540816,0.61,0.98
0.323232,0.546869,0.19,0.55102,0.726,0.98
0.252525,0.432929,0.23,0.44898,0.5676,0.98
0.252525,0.512929,0.22,0.489796,0.6724,1
0.292929,0.522626,0.18,0.510204,0.7084,0.97
0.252525,0.551111,0.19,0.459184,0.742,0.99
0.282828,0.518788,0.17,0.520408,0.6808,0.99
0.30303,0.568081,0.18,0.55102,0.7508,1
0.282828,0.490101,0.22,0.5,0.6516,1
0.252525,0.560808,0.18,0.469388,0.7156,1
0.262626,0.474545,0.23,0.489796,0.6224,0.99
0.30303,0.555758,0.19,0.571429,0.7404,0.98
0.262626,0.491111,0.23,0.489796,0.6452,0.99
0.262626,0.331111,0.27,0.438776,0.4492,0.99
0.262626,0.406667,0.26,0.479592,0.5532,0.97
0.262626,0.531919,0.2,0.438776,0.6872,1
0.262626,0.58,0.16,0.5,0.756,1
0.292929,0.423636,0.21,0.561224,0.5824,0.98
0.242424,0.467879,0.19,0.469388,0.638,0.99
0.292929,0.46303,0.21,0.55102,0.6296,0.98
0.262626,0.399394,0.21,0.520408,0.548,0.96
