n,inv_norm,runs_norm,rem_norm,osc_norm,dis_norm,ham_norm
0.464646,0.471111,0.18,0.642857,0.6244,1
0.494949,0.506263,0.15,0.663265,0.6752,0.99
0.474747,0.480808,0.18,0.673469,0.654,1
0.454545,0.507475,0.17,0.683673,0.6744,0.98
0.505051,0.504444,0.15,0.693878,0.66,0.99
0.494949,0.476768,0.17,0.683673,0.6296,0.99
0.464646,0.546465,0.14,0.642857,0.7272,0.98
0.484848,0.512929,0.17,0.704082,0.6724,1
0.505051,0.544242,0.13,0.663265,0.7156,0.99
0.474747,0.490303,0.16,0.663265,0.6456,0.99
0.515152,0.570505,0.15,0.693878,0.754,1
0.484848,0.488889,0.18,0.612245,0.656,1
0.525253,0.505455,0.16,0.683673,0.6816,1
0.464646,0.509091,0.16,0.642857,0.6848,0.99
0.525253,0.542424,0.17,0.693878,0.7012,0.98
0.515152,0.492525,0.2,0.622449,0.6704,1
0.484848,0.48404,0.16,0.755102,0.6548,1
0.484848,0.483232,0.19,0.673469,0.6456,1
0.494949,0.516364,0.15,0.653061,0.6868,0.99
0.474747,0.439394,0.2,0.673469,0.5748,0.99
0.494949,0.528485,0.15,0.653061,0.7124,0.99
0.525253,0.484242,0.16,0.673469,0.6544,0.99
0.494949,0.47697,0.17,0.602041,0.6472,1
0.505051,0.506263,0.17,0.622449,0.6732,0.97
0.484848,0.532323,0.16,0.673469,0.736,0.99
0.535354,0.545051,0.15,0.765306,0.6972,1
0.515152,0.521818,0.15,0.663265,0.7088,1
0.535354,0.466667,0.17,0.714286,0.6104,0.98
0.505051,0.501616,0.16,0.714286,0.6808,1
0.484848,0.489293,0.17,0.734694,0.6604,1
0.474747,0.482626,0.18,0.693878,0.6504,0.99
0.464646,0.540202,0.16,0.714286,0.728,1
0.434343,0.468889,0.19,0.72449,0.6524,0.99
0.515152,0.53596,0.13,0.693878,0.72,1
0.464646,0.484242,0.17,0.642857,0.6676,0.97
0.474747,0.521616,0.16,0.673469,0.6932,0.98
0.464646,0.484848,0.18,0.642857,0.6524,0.99
0.515152,0.486465,0.19,0.714286,0.6428,1
0.494949,0.493535,0.2,0.693878,0.6608,1
0.555556,0.474747,0.18,0.683673,0.6256,0.98
0.515152,0.482828,0.15,0.683673,0.6524,1
0.484848,0.504242,0.15,0.683673,0.6796,0.99
0.545455,0.541414,0.16,0.622449,0.6992,0.99
0.505051,0.458586,0.18,0.683673,0.6144,0.99
0.555556,0.508283,0.16,0.622449,0.6688,1
0.525253,0.524444,0.14,0.632653,0.7036,1
0.515152,0.461212,0.17,0.693878,0.6084,0.99
0.515152,0.536566,0.16,0.663265,0.714,1
0.525253,0.509899,0.19,0.653061,0.672,0.99
0.515152,0.537576,0.17,0.683673,0.71,0.98
0.515152,0.472929,0.18,0.714286,0.6212,1
0.474747,0.486869,0.2,0.653061,0.6464,1
0.464646,0.490303,0.17,0.72449,0.6696,0.98
0.484848,0.521414,0.16,0.683673,0.7084,1
0.525253,0.510303,0.17,0.683673,0.6648,0.98
0.464646,0.465455,0.16,0.765306,0.6424,1
0.454545,0.507071,0.19,0.602041,0.6536,0.98
0.484848,0.51899,0.15,0.755102,0.7016,1
0.494949,0.526465,0.15,0.653061,0.7024,0.99
0.515152,0.548283,0.19,0.632653,0.6912,0.98
0.484848,0.507475,0.14,0.693878,0.6864,0.97
0.494949,0.467273,0.17,0.714286,0.6296,0.98
0.484848,0.472929,0.17,0.632653,0.6308,0.99
