9000,5176,5775,3596,8752,9253,3570,1921,6430,7421,8377,4670,6608,9270,3812,6043,4998,7950,5646,6620,6394,7451,8454,9571,4008,7463,9362,4954,4592,6413,9832,8840,2618,8733,6911,8726,6603,5330,7369,441,8358,9428,3573,5024,5159,7953,9194,3439,6323,8405,6743,9464,6531,8172,9139,7785,8968,8787,3553,6777,4227,9249,3755,6845,9509,9677,2708,3580,6802,4248,7122,1924,4433,5779,7973,6254,7442,3979,7710,558,8747,7406,8961,6044,8570,4694,6288,7635,8553,3270,3286,8451,7981,6474,9663,8247,8611,7931,4240,7917
7380,9437,7141,38,7438,8699,3044,6559,7076,7691,9261,1676,3706,8256,9875,7273,8025,7417,7752,6108,7674,2950,7193,3851,5800,9117,9354,6407,3948,8970,1012,5480,7067,8081,1979,5900,7850,9328,2377,5014,4490,6447,6897,9347,6329,1211,5940,8724,3830,7686,4718,9318,9889,5949,3993,5547,1984,7804,8079,9604,5321,6489,4639,8670,9814,5033,6691,4017,3270,9087,4950,6974,3516,4433,8402,4034,7279,6902,8349,6616,9091,9344,7790,8691,5579,8660,7514,3424,7215,7613,3028,7032,7599,8030,8126,1693,5138,4315,6895,9285
1229,4695,9228,7103,2466,3727,8243,9803,7065,5760,4854,7393,9897,8469,2818,5920,9442,7272,9794,5973,9939,8684,6493,6304,4924,8003,5942,3933,4598,7981,5125,7841,7406,8566,8984,7298,9698,7743,9046,4689,4614,1315,7494,4354,6534,2270,5257,1142,2396,7039,7693,3707,4775,8857,9662,6310,7252,7337,8840,8901,6444,8145,5511,7793,3595,8268,4183,3562,7780,4624,3462,7546,4010,6311,3460,5803,5523,5491,3848,7819,8142,8931,9409,3063,6558,3976,3926,7256,1742,3761,2773,6076,9756,6776,7859,2980,3686,8503,4995,9767
4744,6412,2996,7635,6975,7399,9901,7376,7360,2770,9442,9814,4277,9033,8767,8810,5355,4043,4848,6283,7778,5246,8213,8581,8264,2837,8873,6856,6868,8351,4334,5702,7782,8749,9442,8376,2137,6222,8590,8757,5245,5077,9619,4498,4893,4646,7669,8186,9318,9742,9413,2422,6253,6740,7353,8406,7335,2181,3789,5748,8246,9251,6175,9589,8570,1663,2302,7423,1658,5485,4946,7903,8343,8201,2048,8942,3737,2897,7775,8662,8671,8505,5722,6698,9432,1846,6516,9240,9487,5668,8287,9078,9656,9269,8006,7448,9568,7301,3288,2895
7947,7900,8851,9861,2685,6602,4326,7718,7752,8494,9338,6938,6762,7542,5439,7787,8731,9081,9669,9444,6878,8275,8832,7378,8166,5504,8089,744,5840,4677,7539,9537,1050,8049,6615,6575,8031,3263,5039,7575,8007,8321,8782,7136,7404,6663,2142,2806,5403,6858,7579,8172,8970,7486,1583,3742,7946,2906,8916,5239,8327,7834,9114,7775,8334,9379,9634,8429,9577,2216,9004,7492,2987,7102,5253,2558,7544,7832,1189,5731,9098,6100,5268,4256,5627,7790,1744,7213,6633,7968,9277,7875,8993,1247,9221,6976,8460,7370,2361,8308
2722,5119,3691,6766,9001,6480,9198,9303,7262,5200,8731,8823,7466,7081,3244,8540,9361,8897,6259,8177,2928,9667,1020,3651,6247,6089,6803,1823,8537,3806,8494,9500,9656,5529,9135,5897,3140,5681,4000,7953,8813,9432,9379,7122,9187,5555,4153,4367,6353,8969,6140,8515,5711,9073,2661,5164,7966,5643,7522,2532,9159,5435,7002,9741,9492,8574,9701,7931,9756,3594,8873,2267,5499,2142,9570,9426,7096,3863,7694,5371,9184,8342,7111,5281,2269,928,4497,9207,6504,9479,8862,4685,2611,7525,9811,8805,9754,5337,3706,8361
994,6792,6358,7191,5418,7897,684,5942,8746,6852,9179,3785,1847,5471,7186,8515,8083,2837,3455,8769,8790,9622,2122,5584,2663,4767,8882,8733,6233,5747,5422,3814,8274,6619,6942,7706,3018,6116,8361,472,5455,5380,9694,5302,1367,9664,8797,2775,7352,7239,8929,2652,8666,7807,5865,7161,4254,6585,9954,9954,6584,8788,1477,4401,6135,2665,4717,8339,4928,8165,7261,7142,7276,9574,9313,6905,6554,4894,4816,1847,6161,7360,3580,7692,5794,7749,8863,6774,7741,8459,7832,9479,3949,9419,8340,9080,9577,1489,4803,4762
2449,4097,3567,6090,5219,5918,2648,7133,8602,4153,3310,9171,6402,7736,4049,993,5368,962,9048,6485,4105,6297,7291,2154,9479,2947,2977,6657,9044,3033,9221,3850,6601,7566,3538,7805,8636,9186,9342,6050,2375,5192,7988,2378,1203,2442,7269,9273,7726,8954,8960,5236,2933,6444,4253,7977,8303,9277,8749,3893,9287,9773,864,3447,8170,4551,6305,8898,9254,1803,8918,9790,8924,5957,6770,7949,8543,1773,4835,6298,7378,7541,8425,5176,5483,7398,8766,8465,4634,2811,3564,6140,7826,9580,8687,7405,4526,4593,2861,8353
7856,5686,4900,6971,8538,7851,6146,7379,8608,3733,5481,6450,5034,7150,9014,7385,4755,5698,1895,8441,6346,5722,7782,6907,9086,4710,2443,8441,6354,7067,4181,9366,9470,9425,4278,4158,2896,979,9346,1894,2591,8922,6683,9011,9359,5926,6666,6663,5132,7574,8713,7829,5952,4591,5219,8644,6417,8305,3762,5217,9030,6782,7453,3170,8378,8769,6892,8252,6473,5376,8597,8801,4867,5539,7353,8220,7285,3803,7229,8625,5340,7547,6498,6975,8617,6757,8665,3217,1234,8915,9388,7821,8518,5866,8864,9244,6679,8269,8904,5253
6164,8044,9208,9090,6613,6683,4074,1106,2810,9499,3295,7892,9814,4305,8843,2660,4456,7908,8939,7187,9689,9784,4716,8120,5379,8634,6374,8723,5324,7544,9509,9799,9887,9187,8719,4748,6622,6079,6582,8342,6228,7046,3806,8866,6589,9439,9332,7955,6008,7453,7908,7724,5516,5896,6055,5372,6500,1811,1406,3307,5802,6304,6332,7166,7521,4589,6373,8930,8969,7381,8658,2159,2215,8364,5532,4365,6338,9818,3330,9832,3824,6446,5073,7303,9031,7040,9554,7675,2593,6378,8524,6376,6382,1738,9787,2797,8684,9254,1793,5205
