n,inv_norm,runs_norm,rem_norm,osc_norm,dis_norm,ham_norm
100,0.478788,0.494949,0.17,0.642857,0.754,0.98
100,0.671919,0.494949,0.16,0.693878,0.6876,1
100,0.648687,0.494949,0.14,0.683673,0.7436,0.98
100,0.299596,0.464646,0.16,0.714286,0.6804,1
100,0.307273,0.505051,0.16,0.632653,0.62,0.99
100,0.31798,0.545455,0.15,0.622449,0.6328,0.98
100,0.511515,0.484848,0.17,0.622449,0.6372,0.98
100,0.344444,0.515152,0.16,0.653061,0.6948,0.98
100,0.568889,0.464646,0.18,0.704082,0.6508,0.99
100,0.329697,0.535354,0.18,0.704082,0.6112,0.97
100,0.711313,0.515152,0.16,0.612245,0.7432,1
100,0.596364,0.494949,0.15,0.642857,0.6988,1
100,0.464848,0.494949,0.14,0.663265,0.736,0.97
100,0.467677,0.454545,0.15,0.663265,0.7312,1
100,0.637778,0.505051,0.16,0.673469,0.5964,0.98
100,0.416768,0.505051,0.2,0.632653,0.622,1
100,0.380404,0.494949,0.16,0.683673,0.71,1
100,0.363232,0.525253,0.17,0.632653,0.656,0.98
100,0.288889,0.494949,0.16,0.663265,0.6828,0.99
100,0.28101,0.525253,0.15,0.642857,0.6488,0.99
100,0.519192,0.474747,0.16,0.693878,0.6988,1
100,0.548485,0.505051,0.15,0.602041,0.6788,0.98
100,0.362424,0.474747,0.19,0.755102,0.6856,0.99
100,0.299596,0.474747,0.16,0.673469,0.612,0.96
100,0.306263,0.525253,0.17,0.632653,0.6168,0.96
100,0.386465,0.515152,0.16,0.683673,0.6692,0.98
100,0.472121,0.474747,0.18,0.642857,0.6888,0.99
100,0.434949,0.484848,0.17,0.663265,0.6376,1
100,0.591717,0.474747,0.15,0.642857,0.624,0.98
100,0.336768,0.484848,0.15,0.653061,0.6832,1
100,0.438586,0.494949,0.16,0.632653,0.7256,0.99
100,0.40404,0.515152,0.19,0.714286,0.6516,1
100,0.34404,0.494949,0.17,0.591837,0.698,0.96
100,0.775354,0.484848,0.17,0.632653,0.6792,1
100,0.636364,0.494949,0.21,0.663265,0.5856,0.97
100,0.588687,0.474747,0.2,0.72449,0.6108,1
100,0.226465,0.555556,0.19,0.673469,0.6604,0.99
100,0.708889,0.494949,0.18,0.714286,0.658,1
100,0.284242,0.515152,0.17,0.632653,0.6852,0.99
