n,inv_norm,runs_norm,rem_norm,osc_norm,dis_norm,ham_norm
100,0.384242,0.494949,0.18,0.673469,0.6436,1
100,0.651919,0.505051,0.16,0.683673,0.716,1
100,0.551515,0.484848,0.16,0.714286,0.6416,1
100,0.314949,0.525253,0.17,0.561224,0.7356,0.99
100,0.438788,0.494949,0.2,0.622449,0.5908,0.99
100,0.390707,0.494949,0.18,0.642857,0.6152,1
100,0.581818,0.525253,0.16,0.602041,0.6928,0.99
100,0.486465,0.555556,0.14,0.653061,0.726,0.99
100,0.396162,0.515152,0.19,0.72449,0.6668,0.99
100,0.352323,0.565657,0.17,0.683673,0.7028,0.99
100,0.264444,0.454545,0.19,0.642857,0.6672,0.99
100,0.668283,0.505051,0.22,0.663265,0.6324,0.97
100,0.752929,0.444444,0.17,0.632653,0.6956,0.98
100,0.561818,0.464646,0.15,0.653061,0.7556,1
100,0.456566,0.484848,0.16,0.714286,0.6784,0.99
100,0.361818,0.515152,0.16,0.642857,0.7276,0.98
100,0.456566,0.545455,0.17,0.693878,0.6376,0.98
100,0.570303,0.474747,0.21,0.642857,0.5568,0.98
100,0.733333,0.565657,0.14,0.622449,0.6936,1
100,0.507071,0.525253,0.2,0.673469,0.6448,1
100,0.526667,0.535354,0.15,0.693878,0.686,1
100,0.686061,0.515152,0.21,0.693878,0.6044,0.99
100,0.281414,0.515152,0.16,0.653061,0.6764,0.99
45,0.70303,0.5,0.288889,0.651163,0.579051,1
100,0.514747,0.515152,0.18,0.653061,0.6344,0.99
100,0.489495,0.464646,0.19,0.663265,0.61,0.99
100,0.293737,0.484848,0.19,0.602041,0.7072,0.99
100,0.611717,0.444444,0.2,0.632653,0.572,0.99
100,0.244848,0.484848,0.2,0.632653,0.6112,0.99
100,0.427879,0.494949,0.2,0.683673,0.6736,0.99
100,0.47596,0.484848,0.15,0.653061,0.718,1
100,0.29697,0.494949,0.17,0.602041,0.7092,1
100,0.511515,0.474747,0.16,0.714286,0.7332,1
100,0.503232,0.454545,0.19,0.714286,0.5804,0.98
100,0.446263,0.484848,0.16,0.755102,0.7048,1
100,0.473939,0.575758,0.16,0.642857,0.608,1
100,0.335556,0.474747,0.16,0.693878,0.6772,0.99
100,0.645051,0.535354,0.17,0.693878,0.612,0.98
100,0.357778,0.505051,0.17,0.622449,0.6772,0.99
100,0.344848,0.474747,0.18,0.632653,0.6432,0.97
100,0.457576,0.494949,0.18,0.683673,0.6672,0.99
100,0.508283,0.494949,0.17,0.602041,0.7008,0.99
100,0.770505,0.505051,0.16,0.683673,0.6132,0.99
100,0.558384,0.494949,0.17,0.673469,0.7028,0.99
100,0.663636,0.494949,0.16,0.683673,0.6496,0.98
100,0.477778,0.535354,0.17,0.693878,0.682,0.99
100,0.37596,0.494949,0.18,0.632653,0.6288,0.99
100,0.460808,0.484848,0.15,0.704082,0.6904,1
100,0.459596,0.484848,0.17,0.704082,0.612,1
100,0.466263,0.484848,0.17,0.622449,0.6976,1
100,0.26303,0.525253,0.16,0.612245,0.6864,0.98
100,0.670303,0.474747,0.17,0.602041,0.6704,0.95
100,0.798586,0.505051,0.16,0.632653,0.6276,0.99
100,0.507879,0.484848,0.15,0.693878,0.716,0.99
100,0.713737,0.505051,0.16,0.683673,0.6644,1
100,0.301212,0.515152,0.17,0.653061,0.7484,1
100,0.447677,0.555556,0.18,0.673469,0.5952,0.99
100,0.351717,0.484848,0.17,0.704082,0.6492,1
100,0.551717,0.474747,0.2,0.673469,0.5972,1
100,0.689091,0.535354,0.14,0.765306,0.7176,1
100,0.774343,0.505051,0.18,0.653061,0.6908,0.99
100,0.376566,0.484848,0.16,0.602041,0.656,0.99
100,0.497172,0.454545,0.2,0.642857,0.6236,0.99
100,0.820202,0.515152,0.17,0.72449,0.714,0.98
100,0.478586,0.464646,0.2,0.622449,0.618,0.95
100,0.41697,0.515152,0.16,0.632653,0.678,0.99
100,0.406869,0.525253,0.16,0.663265,0.6552,1
100,0.526869,0.535354,0.18,0.673469,0.636,1
100,0.426465,0.515152,0.15,0.673469,0.7444,1
100,0.441818,0.515152,0.15,0.642857,0.7032,1
100,0.425657,0.505051,0.19,0.653061,0.6208,0.99
100,0.731919,0.555556,0.16,0.653061,0.6584,0.99
100,0.231111,0.505051,0.15,0.714286,0.6552,0.99
100,0.79596,0.525253,0.17,0.653061,0.6428,0.99
100,0.367273,0.545455,0.17,0.642857,0.6368,0.98
100,0.71596,0.474747,0.18,0.653061,0.652,1
100,0.243232,0.464646,0.16,0.704082,0.6256,1
100,0.425859,0.555556,0.18,0.673469,0.6376,1
100,0.542828,0.434343,0.17,0.602041,0.7368,1
100,0.230707,0.494949,0.16,0.673469,0.7196,0.99
100,0.553333,0.424242,0.19,0.581633,0.6008,1
100,0.279394,0.454545,0.16,0.653061,0.6072,0.99
100,0.365253,0.484848,0.15,0.704082,0.66,1
100,0.33899,0.464646,0.18,0.602041,0.5832,1
100,0.608081,0.464646,0.18,0.673469,0.6764,1
