n,inv_norm,runs_norm,rem_norm,osc_norm,dis_norm,ham_norm
100,0.487071,0.313131,0.2,0.571429,0.6476,0.99
100,0.569899,0.292929,0.21,0.479592,0.7524,0.99
100,0.485859,0.292929,0.22,0.520408,0.6592,1
100,0.472727,0.313131,0.19,0.55102,0.6416,0.99
100,0.425859,0.353535,0.17,0.612245,0.5856,1
100,0.552525,0.262626,0.21,0.428571,0.792,1
100,0.434141,0.242424,0.24,0.489796,0.5972,1
100,0.433131,0.30303,0.2,0.520408,0.608,0.99
100,0.472929,0.333333,0.19,0.581633,0.6236,0.99
100,0.504646,0.292929,0.2,0.530612,0.6812,1
100,0.519798,0.333333,0.17,0.489796,0.718,1
100,0.459192,0.292929,0.23,0.530612,0.636,0.98
100,0.526061,0.30303,0.18,0.55102,0.7428,1
100,0.465051,0.272727,0.22,0.459184,0.6156,1
100,0.461414,0.262626,0.22,0.489796,0.6076,1
100,0.600202,0.30303,0.18,0.55102,0.7752,1
100,0.459798,0.262626,0.22,0.438776,0.6264,1
100,0.59798,0.313131,0.17,0.510204,0.7828,1
100,0.485657,0.262626,0.2,0.459184,0.6844,0.98
100,0.478586,0.313131,0.2,0.581633,0.6576,0.98
100,0.463232,0.292929,0.18,0.530612,0.638,0.98
100,0.348889,0.282828,0.26,0.530612,0.4764,0.98
100,0.401818,0.313131,0.22,0.591837,0.5664,0.99
100,0.559394,0.313131,0.19,0.479592,0.744,1
100,0.433737,0.262626,0.21,0.489796,0.6028,1
100,0.543434,0.272727,0.17,0.510204,0.7168,0.97
100,0.470909,0.30303,0.22,0.571429,0.612,1
100,0.403434,0.30303,0.23,0.530612,0.5464,0.99
100,0.382424,0.272727,0.25,0.489796,0.5212,1
100,0.494949,0.272727,0.22,0.5,0.6836,1
100,0.500606,0.30303,0.22,0.489796,0.6684,1
100,0.565455,0.323232,0.15,0.540816,0.7452,0.98
100,0.580606,0.333333,0.18,0.602041,0.774,0.98
100,0.55596,0.30303,0.2,0.489796,0.7196,1
100,0.437778,0.313131,0.2,0.540816,0.6156,1
100,0.508485,0.272727,0.19,0.5,0.6716,1
100,0.524646,0.323232,0.21,0.581633,0.684,1
100,0.434949,0.313131,0.22,0.612245,0.602,0.98
100,0.442424,0.272727,0.24,0.5,0.5864,0.96
100,0.511717,0.242424,0.23,0.438776,0.6932,0.99
100,0.469293,0.262626,0.21,0.5,0.656,1
100,0.554949,0.282828,0.22,0.489796,0.7184,0.99
100,0.536566,0.282828,0.22,0.469388,0.6936,1
100,0.535556,0.323232,0.16,0.469388,0.7408,1
100,0.538586,0.292929,0.16,0.591837,0.722,0.98
100,0.517374,0.313131,0.16,0.602041,0.7196,1
100,0.574949,0.262626,0.2,0.469388,0.7716,1
100,0.531111,0.313131,0.18,0.5,0.7464,1
100,0.491515,0.30303,0.23,0.489796,0.6668,1
100,0.542424,0.282828,0.18,0.5,0.7452,0.98
100,0.490707,0.323232,0.2,0.530612,0.6644,1
100,0.523636,0.30303,0.23,0.5,0.6944,1
100,0.535354,0.292929,0.17,0.540816,0.714,0.98
100,0.408485,0.333333,0.19,0.571429,0.5676,0.99
